2025-12-31 03:05:30,323 - INFO - ========== START ==========
2025-12-31 03:05:30,323 - INFO - Arguments: {'log_path': './log', 'log_filename': 'nomao_ToT_gpt-4o_3_1.log', 'data_name': 'nomao', 'output_format': 'Code', 'llm_model': 'gpt-4o', 'enlarge_num': 3, 'task_type': 1, 'seed': 1, 'test_size': 0.2, 'val_size': 0.2, 'ensemble': 1, 'sample_size': 4, 'sample_method': 1, 'demo_format': 0, 'op_type': 2, 'metadata_cat': 3, 'num_thoughts': 2, 'max_steps': 5, 'max_states': 1, 'pruning_threshold': 0.003, 'model_type': 'auto', 'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': None, 'n_estimators': 100, 'n_neighbors': 5, 'hidden_layer_sizes': '100', 'batch_size': 100, 'max_iter': 200}
2025-12-31 03:05:40,393 - INFO - val_acc = 0.9654722181923691
2025-12-31 03:05:40,393 - INFO - test_acc = 0.9654722181923691
2025-12-31 03:05:41,173 - INFO - ---step 1, depth 1---
2025-12-31 03:05:41,173 - INFO - ---generate thoughts---
2025-12-31 03:05:43,220 - INFO - thoughts: You are an expert datascientist working to improve predictions. 
You perform feature engineering that generate additional columns that are useful for a downstream task.

Task:
Nomao collects data about places (name, phone, localization...) from many sources. Deduplication consists in detecting what data refer to the same place. Instances in the dataset compare 2 spots. Labels are 1 if the concerned spots must be merged, 2 if they do not refer to the same entity.
First, produce 3 possible next steps to generate features using the operations, trying to improve the downstream model's performance. Explain the reasoning behind each step.

Features:
- V1: clean_name_intersect_min (numerical), range = [0.0, 1.0], Q1 = 0.0, Median = 1.0, Q3 = 1.0, Mean = 0.6352, Std = 0.4253
2025-12-31 03:07:37,122 - INFO - thoughts: ["```python\n# Feature: combined_name_similarity\n# Feature description: Calculate the mean of Levenshtein and trigram similarities for names.\n# Usefulness: This provides a balanced view of name similarity by combining different similarity metrics, which helps capture variations in name representation.\ndf['combined_name_similarity'] = (df['V3'] + df['V4'] + df['V5'] + df['V6']) / 4\n```end\n\n```python\n# Feature: combined_address_similarity\n# Feature description: Calculate the mean similarity score for input and output addresses using Levenshtein and trigram measures.\n# Usefulness: Address similarity is crucial for identifying duplicates, and combining these metrics provides a comprehensive view of address similarity.\ndf['combined_address_similarity'] = (df['V59'] + df['V60'] + df['V67'] + df['V68']) / 4\n```end\n\n```python\n# Feature: physical_distance\n# Feature description: Compute the Euclidean distance between geocode longitude and latitude coordinates.\n# Usefulness: Physical distance is a strong indicator for deduplication; places that are physically close are likely to be duplicates.\ndf['physical_distance'] = ((df['V105'] - df['V109'])**2 + (df['V106'] - df['V113'])**2)**0.5\n```end\n\n```python\n# Explanation why the column V1 is dropped\ndf.drop(columns=['V1'], inplace=True)\n# The 'clean_name_intersect_min' feature has a median of 1.0, indicating a large portion of data showing full intersection, thus providing little variation and informative value for the model.\n```end\n\n```python\n# Explanation why the column V83 is dropped\ndf.drop(columns=['V83'], inplace=True)\n# The 'geocodercountrynamecode_levenshtein_sim' column shows minimal variation with a mean close to 1.0, suggesting it doesn't offer significant information for deduplication.\n```end\n\n```python\n# Explanation why the column V96 is dropped\ndf.drop(columns=['V96'], inplace=True)\n# The 'fax_equality' column mainly takes a value of 1 and has low variance, indicating it contributes little to assessing whether two entities should be merged.\n```end", "```python\n# Combined_similarity_measure\n# Feature description: Average the similarities for name, city, zip, and address using Levenshtein and trigram metrics.\n# Usefulness: Provides a holistic view of the similarity across multiple attributes, leading to a more robust consolidation of potential matches for deduplication.\ndf['combined_similarity_measure'] = (\n    df['clean_name_levenshtein_sim'] + df['clean_name_trigram_sim'] +\n    df['city_levenshtein_sim'] + df['city_trigram_sim'] +\n    df['zip_levenshtein_sim'] + df['zip_trigram_sim'] +\n    df['geocoderinputaddress_levenshtein_sim'] + df['geocoderinputaddress_trigram_sim'] +\n    df['geocoderoutputaddress_levenshtein_sim'] + df['geocoderoutputaddress_trigram_sim']\n) / 10\n```end\n\n```python\n# Physical_proximity_difference\n# Feature description: Calculate the absolute difference between geocode latitude and longitude coordinates.\n# Usefulness: Highlights geographical discrepancies, allowing the model to flag instances where text features may be similar but geographic proximity is low.\ndf['physical_proximity_difference'] = abs(df['geocode_coordinates_long_diff'] - df['geocode_coordinates_lat_diff'])\n```end\n\n```python\n# Text_based_difference_sum\n# Feature description: Sum up the text-based differences involving phone, street number, and fax.\n# Usefulness: Aggregates discrepancies in important text fields, emphasizing differences in key contact and location attributes for deduplication.\ndf['text_based_difference_sum'] = df['phone_diff'] + df['street_number_diff'] + df['fax_diff']\n```end\n\n```python\n# Explanation why the columns geocodercountrynamecode features are dropped\n# These columns have extremely low variance and do not offer meaningful separations for deduplication since their values are mostly similar (around 1.0).\ndf.drop(columns=[\n    'geocodercountrynamecode_intersect_min', 'geocodercountrynamecode_intersect_max',\n    'geocodercountrynamecode_levenshtein_sim', 'geocodercountrynamecode_trigram_sim',\n    'geocodercountrynamecode_levenshtein_term', 'geocodercountrynamecode_trigram_term',\n    'geocodercountrynamecode_including', 'geocodercountrynamecode_equality'\n], inplace=True)\n```end"]
2025-12-31 03:07:37,122 - INFO - ---evaluate thoughts---
2025-12-31 03:07:37,122 - INFO - LLM Output: python
# Feature: combined_name_similarity
# Feature description: Calculate the mean of Levenshtein and trigram similarities for names.
# Usefulness: This provides a balanced view of name similarity by combining different similarity metrics, which helps capture variations in name representation.
df['combined_name_similarity'] = (df['V3'] + df['V4'] + df['V5'] + df['V6']) / 4
end

python
# Feature: combined_address_similarity
# Feature description: Calculate the mean similarity score for input and output addresses using Levenshtein and trigram measures.
# Usefulness: Address similarity is crucial for identifying duplicates, and combining these metrics provides a comprehensive view of address similarity.
df['combined_address_similarity'] = (df['V59'] + df['V60'] + df['V67'] + df['V68']) / 4
end

python
# Feature: physical_distance
# Feature description: Compute the Euclidean distance between geocode longitude and latitude coordinates.
# Usefulness: Physical distance is a strong indicator for deduplication; places that are physically close are likely to be duplicates.
df['physical_distance'] = ((df['V105'] - df['V109'])2 + (df['V106'] - df['V113'])2)0.5
end

python
# Explanation why the column V1 is dropped
df.drop(columns=['V1'], inplace=True)
# The 'clean_name_intersect_min' feature has a median of 1.0, indicating a large portion of data showing full intersection, thus providing little variation and informative value for the model.
end

python
# Explanation why the column V83 is dropped
df.drop(columns=['V83'], inplace=True)
# The 'geocodercountrynamecode_levenshtein_sim' column shows minimal variation with a mean close to 1.0, suggesting it doesn't offer significant information for deduplication.
end

python
# Explanation why the column V96 is dropped
df.drop(columns=['V96'], inplace=True)
# The 'fax_equality' column mainly takes a value of 1 and has low variance, indicating it contributes little to assessing whether two entities should be merged.
end
2025-12-31 03:07:37,522 - INFO - 
--- Code Execution Error Summary ---
2025-12-31 03:07:37,522 - INFO - - Warning: Code block 3 execution failed. Error: invalid syntax. Perhaps you forgot a comma? (<string>, line 4)
2025-12-31 03:07:37,526 - INFO - Success Operators:
[{'new_feature_name': 'combined_name_similarity', 'operator': 'code', 'feature1': 'Feature: combined_name_similarity', 'feature2': None, 'description': 'Feature description: Calculate the mean of Levenshtein and trigram similarities for names.'}, {'new_feature_name': 'combined_address_similarity', 'operator': 'code', 'feature1': 'Feature: combined_address_similarity', 'feature2': None, 'description': 'Feature description: Calculate the mean similarity score for input and output addresses using Levenshtein and trigram measures.'}, {'new_feature_name': 'dropped: V1', 'operator': 'code', 'feature1': "The 'clean_name_intersect_min' feature has a median of 1.0, indicating a large portion of data showing full intersection, thus providing little variation and informative value for the model.", 'feature2': None, 'description': "The 'clean_name_intersect_min' feature has a median of 1.0, indicating a large portion of data showing full intersection, thus providing little variation and informative value for the model."}, {'new_feature_name': 'dropped: V83', 'operator': 'code', 'feature1': "The 'geocodercountrynamecode_levenshtein_sim' column shows minimal variation with a mean close to 1.0, suggesting it doesn't offer significant information for deduplication.", 'feature2': None, 'description': "The 'geocodercountrynamecode_levenshtein_sim' column shows minimal variation with a mean close to 1.0, suggesting it doesn't offer significant information for deduplication."}, {'new_feature_name': 'dropped: V96', 'operator': 'code', 'feature1': "The 'fax_equality' column mainly takes a value of 1 and has low variance, indicating it contributes little to assessing whether two entities should be merged.", 'feature2': None, 'description': "The 'fax_equality' column mainly takes a value of 1 and has low variance, indicating it contributes little to assessing whether two entities should be merged."}]
2025-12-31 03:07:37,539 - INFO - 
--- Code Execution Error Summary ---
2025-12-31 03:07:37,539 - INFO - - Warning: Code block 3 execution failed. Error: invalid syntax. Perhaps you forgot a comma? (<string>, line 4)
2025-12-31 03:07:37,553 - INFO - 
--- Code Execution Error Summary ---
2025-12-31 03:07:37,553 - INFO - - Warning: Code block 3 execution failed. Error: invalid syntax. Perhaps you forgot a comma? (<string>, line 4)
2025-12-31 03:07:37,555 - INFO - Extracted Metadata: {'V1': 'clean_name_intersect_min', 'V2': 'clean_name_intersect_max', 'V3': 'clean_name_levenshtein_sim', 'V4': 'clean_name_trigram_sim', 'V5': 'clean_name_levenshtein_term', 'V6': 'clean_name_trigram_term', 'V7': 'clean_name_including', 'V8': 'clean_name_equality', 'V9': 'city_intersect_min', 'V10': 'city_intersect_max', 'V11': 'city_levenshtein_sim', 'V12': 'city_trigram_sim', 'V13': 'city_levenshtein_term', 'V14': 'city_trigram_term', 'V15': 'city_including', 'V16': 'city_equality', 'V17': 'zip_intersect_min', 'V18': 'zip_intersect_max', 'V19': 'zip_levenshtein_sim', 'V20': 'zip_trigram_sim', 'V21': 'zip_levenshtein_term', 'V22': 'zip_trigram_term', 'V23': 'zip_including', 'V24': 'zip_equality', 'V25': 'street_intersect_min', 'V26': 'street_intersect_max', 'V27': 'street_levenshtein_sim', 'V28': 'street_trigram_sim', 'V29': 'street_levenshtein_term', 'V30': 'street_trigram_term', 'V31': 'street_including', 'V32': 'street_equality', 'V33': 'website_intersect_min', 'V34': 'website_intersect_max', 'V35': 'website_levenshtein_sim', 'V36': 'website_trigram_sim', 'V37': 'website_levenshtein_term', 'V38': 'website_trigram_term', 'V39': 'website_including', 'V40': 'website_equality', 'V41': 'countryname_intersect_min', 'V42': 'countryname_intersect_max', 'V43': 'countryname_levenshtein_sim', 'V44': 'countryname_trigram_sim', 'V45': 'countryname_levenshtein_term', 'V46': 'countryname_trigram_term', 'V47': 'countryname_including', 'V48': 'countryname_equality', 'V49': 'geocoderlocalityname_intersect_min', 'V50': 'geocoderlocalityname_intersect_max', 'V51': 'geocoderlocalityname_levenshtein_sim', 'V52': 'geocoderlocalityname_trigram_sim', 'V53': 'geocoderlocalityname_levenshtein_term', 'V54': 'geocoderlocalityname_trigram_term', 'V55': 'geocoderlocalityname_including', 'V56': 'geocoderlocalityname_equality', 'V57': 'geocoderinputaddress_intersect_min', 'V58': 'geocoderinputaddress_intersect_max', 'V59': 'geocoderinputaddress_levenshtein_sim', 'V60': 'geocoderinputaddress_trigram_sim', 'V61': 'geocoderinputaddress_levenshtein_term', 'V62': 'geocoderinputaddress_trigram_term', 'V63': 'geocoderinputaddress_including', 'V64': 'geocoderinputaddress_equality', 'V65': 'geocoderoutputaddress_intersect_min', 'V66': 'geocoderoutputaddress_intersect_max', 'V67': 'geocoderoutputaddress_levenshtein_sim', 'V68': 'geocoderoutputaddress_trigram_sim', 'V69': 'geocoderoutputaddress_levenshtein_term', 'V70': 'geocoderoutputaddress_trigram_term', 'V71': 'geocoderoutputaddress_including', 'V72': 'geocoderoutputaddress_equality', 'V73': 'geocoderpostalcodenumber_intersect_min', 'V74': 'geocoderpostalcodenumber_intersect_max', 'V75': 'geocoderpostalcodenumber_levenshtein_sim', 'V76': 'geocoderpostalcodenumber_trigram_sim', 'V77': 'geocoderpostalcodenumber_levenshtein_term', 'V78': 'geocoderpostalcodenumber_trigram_term', 'V79': 'geocoderpostalcodenumber_including', 'V80': 'geocoderpostalcodenumber_equality', 'V81': 'geocodercountrynamecode_intersect_min', 'V82': 'geocodercountrynamecode_intersect_max', 'V83': 'geocodercountrynamecode_levenshtein_sim', 'V84': 'geocodercountrynamecode_trigram_sim', 'V85': 'geocodercountrynamecode_levenshtein_term', 'V86': 'geocodercountrynamecode_trigram_term', 'V87': 'geocodercountrynamecode_including', 'V88': 'geocodercountrynamecode_equality', 'V89': 'phone_diff', 'V90': 'phone_levenshtein', 'V91': 'phone_trigram', 'V92': 'phone_equality', 'V93': 'fax_diff', 'V94': 'fax_levenshtein', 'V95': 'fax_trigram', 'V96': 'fax_equality', 'V97': 'street_number_diff', 'V98': 'street_number_levenshtein', 'V99': 'street_number_trigram', 'V100': 'street_number_equality', 'V101': 'geocode_coordinates_long_diff', 'V102': 'geocode_coordinates_long_levenshtein', 'V103': 'geocode_coordinates_long_trigram', 'V104': 'geocode_coordinates_long_equality', 'V105': 'geocode_coordinates_lat_diff', 'V106': 'geocode_coordinates_lat_levenshtein', 'V107': 'geocode_coordinates_lat_trigram', 'V108': 'geocode_coordinates_lat_equality', 'V109': 'coordinates_long_diff', 'V110': 'coordinates_long_levenshtein', 'V111': 'coordinates_long_trigram', 'V112': 'coordinates_long_equality', 'V113': 'coordinates_lat_diff', 'V114': 'coordinates_lat_levenshtein', 'V115': 'coordinates_lat_trigram', 'V116': 'coordinates_lat_equality', 'V117': 'geocode_coordinates_diff', 'V118': 'coordinates_diff', 'combined_name_similarity': 'Feature description: Calculate the mean of Levenshtein and trigram similarities for names.', 'combined_address_similarity': 'Feature description: Calculate the mean similarity score for input and output addresses using Levenshtein and trigram measures.'}
2025-12-31 03:07:40,341 - INFO - new_val_acc = 0.9664877411867111
2025-12-31 03:08:19,655 - INFO - dropped columns = ['V3', 'V9', 'V10', 'V11', 'V14', 'V15', 'V17', 'V18', 'V21', 'V22', 'V25', 'V26', 'V31', 'V43', 'V44', 'V45', 'V46', 'V48', 'V51', 'V53', 'V56', 'V58', 'V63', 'V66', 'V67', 'V72', 'V76', 'V77', 'V79', 'V82', 'V84', 'V85', 'V92', 'V93', 'V94', 'V104', 'V109', 'V112', 'combined_address_similarity']
2025-12-31 03:08:22,078 - INFO - sel_val_acc = 0.965762367619324
2025-12-31 03:08:22,078 - INFO - LLM Output: python
# Combined_similarity_measure
# Feature description: Average the similarities for name, city, zip, and address using Levenshtein and trigram metrics.
# Usefulness: Provides a holistic view of the similarity across multiple attributes, leading to a more robust consolidation of potential matches for deduplication.
df['combined_similarity_measure'] = (
    df['clean_name_levenshtein_sim'] + df['clean_name_trigram_sim'] +
    df['city_levenshtein_sim'] + df['city_trigram_sim'] +
    df['zip_levenshtein_sim'] + df['zip_trigram_sim'] +
    df['geocoderinputaddress_levenshtein_sim'] + df['geocoderinputaddress_trigram_sim'] +
    df['geocoderoutputaddress_levenshtein_sim'] + df['geocoderoutputaddress_trigram_sim']
) / 10
end

python
# Physical_proximity_difference
# Feature description: Calculate the absolute difference between geocode latitude and longitude coordinates.
# Usefulness: Highlights geographical discrepancies, allowing the model to flag instances where text features may be similar but geographic proximity is low.
df['physical_proximity_difference'] = abs(df['geocode_coordinates_long_diff'] - df['geocode_coordinates_lat_diff'])
end

python
# Text_based_difference_sum
# Feature description: Sum up the text-based differences involving phone, street number, and fax.
# Usefulness: Aggregates discrepancies in important text fields, emphasizing differences in key contact and location attributes for deduplication.
df['text_based_difference_sum'] = df['phone_diff'] + df['street_number_diff'] + df['fax_diff']
end

python
# Explanation why the columns geocodercountrynamecode features are dropped
# These columns have extremely low variance and do not offer meaningful separations for deduplication since their values are mostly similar (around 1.0).
df.drop(columns=[
    'geocodercountrynamecode_intersect_min', 'geocodercountrynamecode_intersect_max',
    'geocodercountrynamecode_levenshtein_sim', 'geocodercountrynamecode_trigram_sim',
    'geocodercountrynamecode_levenshtein_term', 'geocodercountrynamecode_trigram_term',
    'geocodercountrynamecode_including', 'geocodercountrynamecode_equality'
], inplace=True)
end
2025-12-31 03:08:22,444 - INFO - 
--- Code Execution Error Summary ---
2025-12-31 03:08:22,444 - INFO - - Warning: Code block 1 execution failed. Error: 'clean_name_levenshtein_sim'
2025-12-31 03:08:22,444 - INFO - - Warning: Code block 2 execution failed. Error: 'geocode_coordinates_long_diff'
2025-12-31 03:08:22,444 - INFO - - Warning: Code block 3 execution failed. Error: 'phone_diff'
2025-12-31 03:08:22,444 - INFO - - Warning: Code block 4 execution failed. Error: "['geocodercountrynamecode_intersect_min', 'geocodercountrynamecode_intersect_max', 'geocodercountrynamecode_levenshtein_sim', 'geocodercountrynamecode_trigram_sim', 'geocodercountrynamecode_levenshtein_term', 'geocodercountrynamecode_trigram_term', 'geocodercountrynamecode_including', 'geocodercountrynamecode_equality'] not found in axis"
2025-12-31 03:08:22,448 - INFO - Success Operators:
[]
2025-12-31 03:08:22,450 - INFO - 
--- Code Execution Error Summary ---
2025-12-31 03:08:22,450 - INFO - - Warning: Code block 1 execution failed. Error: 'clean_name_levenshtein_sim'
2025-12-31 03:08:22,450 - INFO - - Warning: Code block 2 execution failed. Error: 'geocode_coordinates_long_diff'
2025-12-31 03:08:22,450 - INFO - - Warning: Code block 3 execution failed. Error: 'phone_diff'
2025-12-31 03:08:22,450 - INFO - - Warning: Code block 4 execution failed. Error: "['geocodercountrynamecode_intersect_min', 'geocodercountrynamecode_intersect_max', 'geocodercountrynamecode_levenshtein_sim', 'geocodercountrynamecode_trigram_sim', 'geocodercountrynamecode_levenshtein_term', 'geocodercountrynamecode_trigram_term', 'geocodercountrynamecode_including', 'geocodercountrynamecode_equality'] not found in axis"
2025-12-31 03:08:22,453 - INFO - 
--- Code Execution Error Summary ---
2025-12-31 03:08:22,453 - INFO - - Warning: Code block 1 execution failed. Error: 'clean_name_levenshtein_sim'
2025-12-31 03:08:22,453 - INFO - - Warning: Code block 2 execution failed. Error: 'geocode_coordinates_long_diff'
2025-12-31 03:08:22,453 - INFO - - Warning: Code block 3 execution failed. Error: 'phone_diff'
2025-12-31 03:08:22,453 - INFO - - Warning: Code block 4 execution failed. Error: "['geocodercountrynamecode_intersect_min', 'geocodercountrynamecode_intersect_max', 'geocodercountrynamecode_levenshtein_sim', 'geocodercountrynamecode_trigram_sim', 'geocodercountrynamecode_levenshtein_term', 'geocodercountrynamecode_trigram_term', 'geocodercountrynamecode_including', 'geocodercountrynamecode_equality'] not found in axis"
2025-12-31 03:08:22,454 - INFO - Extracted Metadata: {'V1': 'clean_name_intersect_min', 'V2': 'clean_name_intersect_max', 'V3': 'clean_name_levenshtein_sim', 'V4': 'clean_name_trigram_sim', 'V5': 'clean_name_levenshtein_term', 'V6': 'clean_name_trigram_term', 'V7': 'clean_name_including', 'V8': 'clean_name_equality', 'V9': 'city_intersect_min', 'V10': 'city_intersect_max', 'V11': 'city_levenshtein_sim', 'V12': 'city_trigram_sim', 'V13': 'city_levenshtein_term', 'V14': 'city_trigram_term', 'V15': 'city_including', 'V16': 'city_equality', 'V17': 'zip_intersect_min', 'V18': 'zip_intersect_max', 'V19': 'zip_levenshtein_sim', 'V20': 'zip_trigram_sim', 'V21': 'zip_levenshtein_term', 'V22': 'zip_trigram_term', 'V23': 'zip_including', 'V24': 'zip_equality', 'V25': 'street_intersect_min', 'V26': 'street_intersect_max', 'V27': 'street_levenshtein_sim', 'V28': 'street_trigram_sim', 'V29': 'street_levenshtein_term', 'V30': 'street_trigram_term', 'V31': 'street_including', 'V32': 'street_equality', 'V33': 'website_intersect_min', 'V34': 'website_intersect_max', 'V35': 'website_levenshtein_sim', 'V36': 'website_trigram_sim', 'V37': 'website_levenshtein_term', 'V38': 'website_trigram_term', 'V39': 'website_including', 'V40': 'website_equality', 'V41': 'countryname_intersect_min', 'V42': 'countryname_intersect_max', 'V43': 'countryname_levenshtein_sim', 'V44': 'countryname_trigram_sim', 'V45': 'countryname_levenshtein_term', 'V46': 'countryname_trigram_term', 'V47': 'countryname_including', 'V48': 'countryname_equality', 'V49': 'geocoderlocalityname_intersect_min', 'V50': 'geocoderlocalityname_intersect_max', 'V51': 'geocoderlocalityname_levenshtein_sim', 'V52': 'geocoderlocalityname_trigram_sim', 'V53': 'geocoderlocalityname_levenshtein_term', 'V54': 'geocoderlocalityname_trigram_term', 'V55': 'geocoderlocalityname_including', 'V56': 'geocoderlocalityname_equality', 'V57': 'geocoderinputaddress_intersect_min', 'V58': 'geocoderinputaddress_intersect_max', 'V59': 'geocoderinputaddress_levenshtein_sim', 'V60': 'geocoderinputaddress_trigram_sim', 'V61': 'geocoderinputaddress_levenshtein_term', 'V62': 'geocoderinputaddress_trigram_term', 'V63': 'geocoderinputaddress_including', 'V64': 'geocoderinputaddress_equality', 'V65': 'geocoderoutputaddress_intersect_min', 'V66': 'geocoderoutputaddress_intersect_max', 'V67': 'geocoderoutputaddress_levenshtein_sim', 'V68': 'geocoderoutputaddress_trigram_sim', 'V69': 'geocoderoutputaddress_levenshtein_term', 'V70': 'geocoderoutputaddress_trigram_term', 'V71': 'geocoderoutputaddress_including', 'V72': 'geocoderoutputaddress_equality', 'V73': 'geocoderpostalcodenumber_intersect_min', 'V74': 'geocoderpostalcodenumber_intersect_max', 'V75': 'geocoderpostalcodenumber_levenshtein_sim', 'V76': 'geocoderpostalcodenumber_trigram_sim', 'V77': 'geocoderpostalcodenumber_levenshtein_term', 'V78': 'geocoderpostalcodenumber_trigram_term', 'V79': 'geocoderpostalcodenumber_including', 'V80': 'geocoderpostalcodenumber_equality', 'V81': 'geocodercountrynamecode_intersect_min', 'V82': 'geocodercountrynamecode_intersect_max', 'V83': 'geocodercountrynamecode_levenshtein_sim', 'V84': 'geocodercountrynamecode_trigram_sim', 'V85': 'geocodercountrynamecode_levenshtein_term', 'V86': 'geocodercountrynamecode_trigram_term', 'V87': 'geocodercountrynamecode_including', 'V88': 'geocodercountrynamecode_equality', 'V89': 'phone_diff', 'V90': 'phone_levenshtein', 'V91': 'phone_trigram', 'V92': 'phone_equality', 'V93': 'fax_diff', 'V94': 'fax_levenshtein', 'V95': 'fax_trigram', 'V96': 'fax_equality', 'V97': 'street_number_diff', 'V98': 'street_number_levenshtein', 'V99': 'street_number_trigram', 'V100': 'street_number_equality', 'V101': 'geocode_coordinates_long_diff', 'V102': 'geocode_coordinates_long_levenshtein', 'V103': 'geocode_coordinates_long_trigram', 'V104': 'geocode_coordinates_long_equality', 'V105': 'geocode_coordinates_lat_diff', 'V106': 'geocode_coordinates_lat_levenshtein', 'V107': 'geocode_coordinates_lat_trigram', 'V108': 'geocode_coordinates_lat_equality', 'V109': 'coordinates_long_diff', 'V110': 'coordinates_long_levenshtein', 'V111': 'coordinates_long_trigram', 'V112': 'coordinates_long_equality', 'V113': 'coordinates_lat_diff', 'V114': 'coordinates_lat_levenshtein', 'V115': 'coordinates_lat_trigram', 'V116': 'coordinates_lat_equality', 'V117': 'geocode_coordinates_diff', 'V118': 'coordinates_diff'}
2025-12-31 03:08:25,066 - INFO - new_val_acc = 0.9654722181923691
2025-12-31 03:09:04,562 - INFO - dropped columns = ['V3', 'V9', 'V12', 'V14', 'V15', 'V16', 'V17', 'V18', 'V19', 'V20', 'V21', 'V22', 'V24', 'V27', 'V29', 'V31', 'V32', 'V33', 'V34', 'V36', 'V37', 'V38', 'V39', 'V40', 'V49', 'V50', 'V55', 'V59', 'V64', 'V66', 'V73', 'V74', 'V75', 'V76', 'V77', 'V79', 'V80', 'V84', 'V88', 'V93', 'V94', 'V95', 'V96', 'V106', 'V107', 'V108', 'V110']
